name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Morangos Inteiros Sem Açúcar,"{""Food Club""}",outros,openfoodfacts,0036800307988,morangos inteiros sem açúcar,34.5,0,8.97,0,2.07,,4.83,,,Whole Unsweetened Strawberries
Leite Integral Vitamina D,"{""King Soopers""}",outros,openfoodfacts,0011110502414,leite integral vitamina d,62.5,3.33,5,3.33,0,0.044,5,2.08,,Whole Vitamin D Milk
Leite Integral Vitamina D (Kroger),"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110502742,leite integral vitamina d (kroger),62.5,3.33,5,3.33,0,0.042,5,2.08,,Whole Vitamin D Milk (Kroger)
Leite Integral Vitamina D (Mountain Dairy),"{""Mountain Dairy""}",outros,openfoodfacts,0011110502964,leite integral vitamina d (mountain dairy),26.8,1.41,2.11,1.41,0,0,1.94,0.88,,Whole Vitamin D Milk (Mountain Dairy)
Castanhas d'Água Inteiras,{Kroger},outros,openfoodfacts,0011110854810,castanhas d'água inteiras,42.9,0.71,10.7,0,2.14,,1.43,,,Whole Water Chestnuts
Castanhas d'Água Inteiras (Dynasty),{Dynasty},outros,openfoodfacts,0011152455297,castanhas d'água inteiras (dynasty),35.6,0,8.89,0,1.73,0,1.88,,,Whole Water Chestnuts (Dynasty)
Castanhas d'Água Inteiras (Spartan),{Spartan},outros,openfoodfacts,0011213859415,castanhas d'água inteiras (spartan),32.7,0.74,7.43,0,2.24,,0.74,,,Whole Water Chestnuts (Spartan)
Castanhas d'Água Inteiras (Western Family),"{""Western Family""}",outros,openfoodfacts,0015400014038,castanhas d'água inteiras (western family),97.9,2.04,22.4,0,8.14,0,4.09,,,Whole Water Chestnuts (Western Family)
Castanhas d'Água Inteiras em Água,"{""Signature Kitchens""}",outros,openfoodfacts,0021130502578,castanhas d'água inteiras em água,33.3,0.76,7.57,0,1.48,,0.76,,,Whole Water Chestnuts In Water
Pão Integral,"{""Redner's Warehouse Markets"",""Chiu Hop Company""}",outros,openfoodfacts,0015984510445,pão integral,280,12,48,4,8,0.44,8,,,Whole Wheat Bread
Pão Integral (Full Circle),"{""Full Circle"",""Topco Associates  Inc.""}",outros,openfoodfacts,0036800321878,pão integral (full circle),549,21.6,97.3,8.12,27,0.001,10.8,,,Whole Wheat Bread (Full Circle)
Pão Integral (Signature Kitchens),"{""Signature Kitchens"",""Safeway  Inc.""}",outros,openfoodfacts,0021130182121,pão integral (signature kitchens),232,10.7,44.6,2.68,7.14,0.464,1.79,,,Whole Wheat Bread (Signature Kitchens)
Ravioli de Queijo Integral,"{""Whole Foods Market"",""Severino Pasta Mfg.""}",outros,openfoodfacts,0029737505015,ravioli de queijo integral,108,5.32,13,3.84,0.87,0,0.29,2.07,,Whole Wheat Cheese Ravioli
Biscoitos Crocantes Integrais,{Kroger},outros,openfoodfacts,0011110094292,biscoitos crocantes integrais,452,9.68,61.3,22.6,9.68,1.58,9.68,4.84,,Whole Wheat Crisps
Fusilli Integral,"{""F.Lli De Cecco Di Filippo Fara S. Martino S.P.A."",""F.lli De Cecco di Filippo Fara San Martino SpA""}",outros,openfoodfacts,0024094730346,fusilli integral,376,14.3,69.7,3.53,8.82,,1.76,,,Whole Wheat FUSILLI
Farinha de Trigo Integral,{Kroger},outros,openfoodfacts,0011110844989,farinha de trigo integral,321,14.3,71.4,1.79,5.36,,,,,Whole Wheat Flour
Tortillas de Farinha de Trigo Integral (Mama),"{Mama,""Tortilla King  Inc.""}",outros,openfoodfacts,0036035100804,tortillas de farinha de trigo integral (mama),288.9,8.89,48.89,8.89,8.89,0.655,,2.22,,Whole Wheat Flour Tortillas (Mama)
"Produto de Macarrão Integral, Lasanha",{Kroger},outros,openfoodfacts,0011110895646,"produto de macarrão integral, lasanha",375,12.5,73.21,2.68,8.9,,3.57,,,"Whole Wheat Macaroni Product, Lasagna"
Penne Rigate Integral,"{""De Cecco"",""F.Lli De Cecco Di Filippo"",""F.lli De Cecco di Filippo Fara San Martino SpA""}",bebidas,openfoodfacts,0024094730414,penne rigate integral,375,14.3,69.6,3.57,7.14,,1.79,,,Whole Wheat PENNE RIGATE
Pão Pita Integral,"{""Big Y"",""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894462514,pão pita integral,352,13.9,67.5,2.97,9.86,0,1.99,,,Whole Wheat Pta Bread
Espaguete Integral,"{""F.Lli De Cecco Di Filippo"",""F.lli De Cecco di Filippo Fara San Martino SpA""}",bebidas,openfoodfacts,0024094730124,espaguete integral,375,14.29,69.64,3.57,8.9,,1.79,,,Whole Wheat SPAGHETTI
Pão Integral Fatiado,"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826085252,pão integral fatiado,470,24,80,6,12,0.001,12,,,Whole Wheat Sliced Bread
Pretzels Macios de Trigo Integral de Fermentação Natural,"{Hanover,""Hanover Foods Corporation""}",outros,openfoodfacts,0028800600480,pretzels macios de trigo integral de fermentação natural,396,12.3,83.1,1.54,9.3,0,,,,Whole Wheat Soft Pretzels Sourdough
Tortillas de Trigo Integral,"{""Food Lion""}",outros,openfoodfacts,0035826091277,tortillas de trigo integral,519,15.4,83.1,13.8,12.3,0.001,3.07,3.07,,Whole Wheat Tortillas
Tortillas de Trigo Integral (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800405516,tortillas de trigo integral (food club),568,14.8,93.8,14.8,14.9,0.002,4.93,4.93,,Whole Wheat Tortillas (Food Club)
Waffles de Trigo Integral,{Roundy's},outros,openfoodfacts,0011150557436,waffles de trigo integral,390,10.2,55.1,14.3,8.14,0.001,6.13,1.01,,Whole Wheat Waffles
Waffles de Trigo Integral (Big Y),"{""Big Y"",""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894325468,waffles de trigo integral (big y),293,8.16,49,7.14,6.14,0.001,8.16,1.01,,Whole Wheat Waffles (Big Y)
Tortillas de Farinha de Trigo Integral,"{""Tumaro's Gourmet Tortillas""}",outros,openfoodfacts,0025147605314,tortillas de farinha de trigo integral,281,7.81,43.75,7.03,4.7,0.317,,1.56,,"Whole Wheat, Flour Tortillas"
Batatas Brancas Inteiras,"{""Restaurant Item""}",outros,openfoodfacts,0011110813657,batatas brancas inteiras,38.5,0.64,8.97,0,1.28,0.179,,,,Whole White Potatoes
Batatas Brancas Inteiras (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800825147,batatas brancas inteiras (food club),36.4,0.61,8.48,0,1.21,0,0.61,,,Whole White Potatoes (Food Club)
Batatas Brancas Inteiras (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826029386,batatas brancas inteiras (food lion),36.4,0.61,8.48,0,1.21,0.17,0.61,,,Whole White Potatoes (Food Lion)
Batatas Brancas Inteiras (Shurfine),{Shurfine},outros,openfoodfacts,0011161037019,batatas brancas inteiras (shurfine),24.6,0.41,5.75,0,0.83,0,0.41,,,Whole White Potatoes (Shurfine)
Cerejas Inteiras,"{""Cellas Confections Inc.""}",acucares,openfoodfacts,0011228000802,cerejas inteiras,433,3.33,70,20,0,0.017,60,11.67,,Whole cherries
Barra de Alimento Integral,"{""Ecotrek Fitness  Llc""}",acucares,openfoodfacts,0013964491067,barra de alimento integral,390,20,48,18,10,0.13,28,4,,Whole food bar
"Whole Foods Market, Tempero Orgânico Asiático Sem Sal para Culinária","{""Whole Foods Market"",""Allegro Coffee Company""}",bebidas,openfoodfacts,0014321621707,"whole foods market, tempero orgânico asiático sem sal para culinária",375,25,50,12.5,25,,,,,"Whole foods market, asian cooking organic salt-free seasoning"
"Whole Foods Market, Vegetais Asiáticos para Stir-fry","{""Whole Foods Market"",""Bread & Circus Inc.""}",bebidas,openfoodfacts,0036406304787,"whole foods market, vegetais asiáticos para stir-fry",41,1.18,8.24,0,2.4,0.018,3.53,,,"Whole foods market, asian stir-fry vegetablels"
"Whole Foods Market, Aspargos e Pimentões para Stir-fry","{""Whole Foods Market"",""Bread & Circus Inc.""}",bebidas,openfoodfacts,0036406304725,"whole foods market, aspargos e pimentões para stir-fry",18,1.18,3.53,0,1.2,0.018,2.35,,,"Whole foods market, asparagus and peppers for stir-fry"
"Whole Foods Market, Salmão Defumado, Brooklyn","{""Whole Foods Market"",""Acme Smoked Fish Corporation""}",peixes,openfoodfacts,0023384103181,"whole foods market, salmão defumado, brooklyn",123,22.81,0,4.39,0,1.053,,0.88,,"Whole foods market, brooklyn, smoked salmon"
"Whole Foods Market, Salada de Atum Buck's","{""Whole Foods Market"",""Bread & Circus Inc.""}",peixes,openfoodfacts,0036406302592,"whole foods market, salada de atum buck's",220,16,1,17,0.2,0.22,1,1.5,,"Whole foods market, buck's tuna salad"
"Whole Foods Market, Salada Caesar, Alho","{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406300321,"whole foods market, salada caesar, alho",230,10,11,17,1,0.57,2,4.5,,"Whole foods market, caesar salad, garlic"
"Whole Foods Market, Kit para Assar Cenoura, Pastinaca e Batata Doce","{""Whole Foods Market"",""Bread & Circus Inc.""}",bebidas,openfoodfacts,0036406304930,"whole foods market, kit para assar cenoura, pastinaca e batata doce",59,1.18,14.12,0,3.5,0.029,4.71,,,"Whole foods market, carrot, parsnip, sweet potato roasting kit"
"Whole Foods Market, Chop Shop, Talos de Aipo Frescos Cortados","{""Whole Foods Market"",""Bread & Circus Inc.""}",bebidas,openfoodfacts,0036406304817,"whole foods market, chop shop, talos de aipo frescos cortados",18,1.18,3.53,0,1.2,0.088,2.35,,,"Whole foods market, chop shop, freshly cut celery sticks"
"Whole Foods Market, Deli Clássico, Salada de Macarrão","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406302646,"whole foods market, deli clássico, salada de macarrão",193,3.57,17.14,13.57,1.4,0.314,1.43,1.07,,"Whole foods market, classic deli, pasta salad"
"Whole Foods Market, Snacks Crocantes de Parmesão Clássicos Assados no Forno","{""Whole Foods Market"",""Bread & Circus Inc.""}",acucares,openfoodfacts,0036406304633,"whole foods market, snacks crocantes de parmesão clássicos assados no forno",400,40,0,20,0,1,,10,,"Whole foods market, classic oven-baked parmesan crisp snacks"
"Whole Foods Market, Farinha de Rosca Japonesa para Culinária, Panko de Amêndoa e Limão","{""Whole Foods Market"",""Allegro Coffee Company""}",outros,openfoodfacts,0014321601655,"whole foods market, farinha de rosca japonesa para culinária, panko de amêndoa e limão",364,9.09,63.64,4.55,9.1,2.364,,,,"Whole foods market, cooking japanese breadcrumbs, almond lemon panko"
"Whole Foods Market, Salada de Milho, Picante e Doce","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406302660,"whole foods market, salada de milho, picante e doce",100,3,10,6,2,0.15,3,1.5,,"Whole foods market, corn salad, hot & sweet"
"Whole Foods Market, pão achatado, pepperoni e linguiça sem cura","{""Whole Foods Market"",""Aryzta  Llc""}",pratos,openfoodfacts,0013087219456,"whole foods market, pão achatado, pepperoni e linguiça sem cura",253,16,18,12.67,2,0.78,2.67,6,,"Whole foods market, flatbread, uncured pepperoni & sausage"
"Whole Foods Market, marinada de alho e gengibre, alho e gengibre","{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406372489,"whole foods market, marinada de alho e gengibre, alho e gengibre",500,0,57.14,21.43,0,1.786,42.86,,,"Whole foods market, garlic ginger marinade, garlic ginger"
"Whole Foods Market, farinha panko japonesa para cozinhar, panko de ervas italianas","{""Whole Foods Market"",""Allegro Coffee Company""}",outros,openfoodfacts,0014321601662,"whole foods market, farinha panko japonesa para cozinhar, panko de ervas italianas",318,9.09,63.64,0,9.1,4.545,,,,"Whole foods market, japanese cooking breadcrumbs, italian herb panko"
"Whole Foods Market, farinha panko japonesa, pistache e alho","{""Whole Foods Market"",""Allegro Coffee Company""}",outros,openfoodfacts,0014321601679,"whole foods market, farinha panko japonesa, pistache e alho",375,16.67,58.33,8.33,8.3,2.75,,,,"Whole foods market, japanese panko breadcrumbs, pistachio garlic"
"Whole Foods Market, marinada, mojo cítrico","{""Whole Foods Market"",""Finesse Records""}",outros,openfoodfacts,0034683350602,"whole foods market, marinada, mojo cítrico",71,0,21.43,0,0,0.357,14.29,,,"Whole foods market, marinade, citrus mojo"
"Whole Foods Market, marinada, manga, coco e pimenta","{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406300635,"whole foods market, marinada, manga, coco e pimenta",143,7.14,35.71,0,0,,28.57,,,"Whole foods market, marinade, mango, coconut & pepper"
"Whole Foods Market, marinada, teriyaki original","{""Whole Foods Market"",""Finesse Records""}",outros,openfoodfacts,0034683349880,"whole foods market, marinada, teriyaki original",250,7.14,42.86,7.14,0,3.214,35.71,,,"Whole foods market, marinade, original teriyaki"
"Whole Foods Market, marinada, gengibre tailandês","{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406377019,"whole foods market, marinada, gengibre tailandês",429,0,7.14,50,0,1.286,,,,"Whole foods market, marinade, thai ginger"
"Whole Foods Market, sopa minestrone, clássica, clássica","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406369380,"whole foods market, sopa minestrone, clássica, clássica",45,1.63,6.53,1.22,1.6,0.043,1.63,0.16,,"Whole foods market, minestrone soup, classic, classic"
"Whole Foods Market, crisps de parmesão, pimentão vermelho","{""Whole Foods Market"",""Bread & Circus Inc.""}",acucares,openfoodfacts,0036406304640,"whole foods market, crisps de parmesão, pimentão vermelho",400,40,0,20,0,1,,10,,"Whole foods market, parm crisps snacks, red pepper"
"Whole Foods Market, crisps de parmesão, alho","{""Whole Foods Market"",""Bread & Circus Inc.""}",acucares,openfoodfacts,0036406304657,"whole foods market, crisps de parmesão, alho",400,40,0,20,0,1,,10,,"Whole foods market, parm crisps, garlic"
"Whole Foods Market, quinoa, limão e cranberry","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406300055,"whole foods market, quinoa, limão e cranberry",179,3.57,20.71,9.29,2.9,0.121,5.71,0.71,,"Whole foods market, quinoa, lemon cranberry"
"Whole Foods Market, ravioli, alho assado e alecrim","{""Whole Foods Market"",""Severino Pasta Mfg.""}",bebidas,openfoodfacts,0029737500294,"whole foods market, ravioli, alho assado e alecrim",207,10.33,28.8,6.52,0,0.046,,3.8,,"Whole foods market, ravioli, roasted garlic rosmary"
"Whole Foods Market, salada, mesclun e queijo de cabra","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406300390,"whole foods market, salada, mesclun e queijo de cabra",160,3,20,9,2,0.25,15,2,,"Whole foods market, salad, mesclun goat cheese"
"Whole Foods Market, molho, harissa picante","{""Whole Foods Market"",""Finesse Records""}",outros,openfoodfacts,0034683349941,"whole foods market, molho, harissa picante",143,0,35.71,0,0,1.357,21.43,,,"Whole foods market, sauce, spicy harissa"
"Whole Foods Market, sopa, tomate assado e manjericão","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406369496,"whole foods market, sopa, tomate assado e manjericão",37,0.41,6.53,0.41,0.4,0.147,3.67,0.08,,"Whole foods market, soup, roasted tomato basil"
"Whole Foods Market, sopa, feijão preto picante, feijão preto picante","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406371024,"whole foods market, sopa, feijão preto picante, feijão preto picante",86,4.08,13.47,2.04,4.1,0.196,2.45,0.41,,"Whole foods market, soup, spicy black bean, spicy black bean"
"Whole Foods Market, sopa, batata doce, maçã e echalota","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406303094,"whole foods market, sopa, batata doce, maçã e echalota",53,0.82,11.02,1.02,1.2,0.294,4.08,,,"Whole foods market, soup, sweet potato, apple & shallot"
"Whole Foods Market, vegetais para refogar","{""Whole Foods Market"",""Bread & Circus Inc.""}",bebidas,openfoodfacts,0036406304794,"whole foods market, vegetais para refogar",29,1.18,7.06,0,2.4,0.024,3.53,,,"Whole foods market, stir-fry vegetables"
"Whole Foods Market, cobertura, crumble de maçã","{""Whole Foods Market"",""Bread & Circus Inc.""}",outros,openfoodfacts,0036406304169,"whole foods market, cobertura, crumble de maçã",436,7.27,69.09,14.55,3.6,,29.09,8.18,,"Whole foods market, topping, apple crisp"
"Whole Foods Market, salada de atum, cranberry e maçã Fuji","{""Whole Foods Market"",""Bread & Circus Inc.""}",peixes,openfoodfacts,0036406300482,"whole foods market, salada de atum, cranberry e maçã fuji",250,14,7,19,1,0.29,5,1.5,,"Whole foods market, tuna salad, cranberry & fuji apple"
"Whole Foods Market, atum, cranberry","{""Whole Foods Market"",""Bread & Circus Inc.""}",pratos,openfoodfacts,0036406302608,"whole foods market, atum, cranberry",250,14,7,19,1,0.29,5,1.5,,"Whole foods market, tuna, cranberry"
Pão crocante integral,{Wasa},outros,openfoodfacts,0033617000026,pão crocante integral,308,7.69,76.9,0,23.1,0.385,,,,Whole grain crisp bread
Farinha de linhaça integral moída,"{""The Kroger Co.""}",bebidas,openfoodfacts,0011110860408,farinha de linhaça integral moída,545,18.18,27.27,40.91,27.3,,,4.55,,Whole ground flaxseed meal
Milho doce dourado em grão inteiro - Del Monte,"{""Del Monte Quality"",""Del Monte Foods"",""Del Monte""}",bebidas,openfoodfacts,0024000015444,milho doce dourado em grão inteiro - del monte,67,0.95,14.29,0.95,1.9,0.257,7.62,,,Whole kernel golden sweet corn - Del Monte
Milho doce festa em grão inteiro temperado com pimentões vermelhos e verdes,"{""Del Monte Quality"",""Del Monte Foods"",""Del Monte""}",bebidas,openfoodfacts,0024000027706,milho doce festa em grão inteiro temperado com pimentões vermelhos e verdes,48,0.8,9.6,0.8,1.6,0.248,4.8,,,Whole kernel sweet fiesta corn seasoned with red & green peppers
Tomates inteiros pelados em suco,"{""Signature Kitchens""}",bebidas,openfoodfacts,0021130338023,tomates inteiros pelados em suco,20.7,0.83,4.13,0,0.83,0.149,2.48,,,Whole peeled tomatoes in juice
Leite integral com vitamina E,"{""Guernsey Dairy Stores  Inc.""}",laticinios,openfoodfacts,0019969001003,leite integral com vitamina e,62,3.33,5,3.33,0,0.05,4.58,2.08,,Whole vitamin e milk
Cabelo de anjo de trigo integral,"{""Gia Russa""}",bebidas,openfoodfacts,0026825004009,cabelo de anjo de trigo integral,357,14.29,71.43,1.79,8.9,,3.57,,,Whole wheat angel hair
Chips de pão pita assados de trigo integral,"{Athens,Athenos}",outros,openfoodfacts,0025400011050,chips de pão pita assados de trigo integral,428.6,14.29,71.43,10.71,10.7,0.607,,,,Whole wheat baked pita chips
"Produto de massa de trigo integral, penne rigate","{""Food Club""}",bebidas,openfoodfacts,0036800361874,"produto de massa de trigo integral, penne rigate",375,12.5,73.21,2.68,8.9,,3.57,,,"Whole wheat macaroni product, penne rigate"
"Produto de massa de trigo integral, espaguete, trigo integral","{""Food Club""}",bebidas,openfoodfacts,0036800361898,"produto de massa de trigo integral, espaguete, trigo integral",375,12.5,73.21,2.68,8.9,,3.57,,,"Whole wheat macaroni product, spaghetti, whole wheat"
"Massa de trigo integral e grãos antigos, espaguete fino","{Ronzoni,""New World Pasta Company""}",bebidas,openfoodfacts,0033400721152,"massa de trigo integral e grãos antigos, espaguete fino",321,14.29,71.43,2.68,8.9,0.009,3.57,,,"Whole wheat pasta & ancient grains, thin spaghetti"
Espaguete fino de trigo integral,"{""Gia Russa""}",bebidas,openfoodfacts,0026825004016,espaguete fino de trigo integral,353,14.1,70.5,1.76,8.82,,3.53,,,Whole wheat thin spaghetti
"Pão crocante de trigo saudável, crisp'n light",{Wasa},acucares,openfoodfacts,0033617000187,"pão crocante de trigo saudável, crisp'n light",389,11.11,77.78,0,11.1,0.5,5.56,,,"Wholesome wheat crispbread, crisp'n light"
"Wholesome!, cobertura orgânica, morango branco silvestre","{Wholesome,""Wholesome Sweeteners  Inc.""}",outros,openfoodfacts,0012511801328,"wholesome!, cobertura orgânica, morango branco silvestre",419,0,70.97,16.13,0,0.081,70.97,6.45,,"Wholesome!, organic frosting, wild white strawberry"
"Whoppers, bolas de leite maltado para milkshake, baunilha","{""Leaf  Inc.""}",acucares,openfoodfacts,0010700501929,"whoppers, bolas de leite maltado para milkshake, baunilha",488,2.44,78.05,17.07,0,0.159,65.85,17.07,,"Whoppers, Milkshake Malted Milk Balls, Vanilla"
Anéis de pimenta picantes,{Wickles},outros,openfoodfacts,0035617000037,anéis de pimenta picantes,252,0,63,0,0,0.002,63,,,Wicked Pepper Rings
"Wicklein, pão de mel marrom","{""Ever-Green Nursery Corp.""}",acucares,openfoodfacts,0008355015922,"wicklein, pão de mel marrom",367,6.67,70,10,3.3,0.133,36.67,6.67,,"Wicklein, Brown Gingerbread"
"Wickles, tiras de pimenta picantes, original",{Wickles},acucares,openfoodfacts,0035617000044,"wickles, tiras de pimenta picantes, original",125,0,28.57,0,0,0.643,28.57,,,"Wickles, wicked pepper strips, original"
