name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Traditional Pasta Sauce (Big Win),"{""Big Win""}",outros,openfoodfacts,0011822584418,"traditional pasta sauce (big win) ""big win""",42.2,1.28,6.4,1.28,1.28,0,3.84,,,
Traditional Pasta Sauce (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800351394,"traditional pasta sauce (food club) ""food club""",45.1,1.28,6.4,1.6,1.92,0,4.48,,,
Traditional Pasta Sauce (Roundy's),{Roundy's},outros,openfoodfacts,0011150083973,traditional pasta sauce (roundy's) roundy's,45.1,1.28,6.4,1.6,1.92,0,4.48,,,
Traditional Pasta Sauce (Spartan),"{Spartan,""Spartan Stores Distribution  Llc""}",outros,openfoodfacts,0011213017099,"traditional pasta sauce (spartan) spartan,""spartan stores distribution  llc""",44.9,1.22,7.94,0.91,1.8,0,5.49,,,
Traditional Pasta Sauce (Valu Time),"{""Valu Time""}",outros,openfoodfacts,0011225114120,"traditional pasta sauce (valu time) ""valu time""",29.9,0.61,5.49,0.61,1.8,0,3.05,,,
Traditional Pizza Quick Snack Sauce,{Ragu},outros,openfoodfacts,0036200005804,traditional pizza quick snack sauce ragu,105,2.52,15.1,3.78,2.54,0.001,7.56,,,
Traditional Ready To Serve Soup,"{""Winn-Dixie Stores  Inc.""}",outros,openfoodfacts,0021140019837,"traditional ready to serve soup ""winn-dixie stores  inc.""",15.5,1,2.5,0.17,0,0,0.17,,,
Traditional Red Miso,"{""American Miso Company"",""Miso Master""}",outros,openfoodfacts,0023547400119,"traditional red miso ""american miso company"",""miso master""",200,10,30,0,10,4.1,20,,,
Traditional Refined Beans,"{""The Hain Celestial Group  Inc.""}",outros,openfoodfacts,0024335162066,"traditional refined beans ""the hain celestial group  inc.""",56.8,3.55,10.7,0,2.92,0,0.59,,,
Traditional Refried Beans,{Kroger},outros,openfoodfacts,0011110865038,traditional refried beans kroger,108,5.38,16.9,1.92,3.85,0.246,0.77,0.77,,
Traditional Refried Beans (Food Lion),"{""Food Lion""}",bebidas,openfoodfacts,0035826010339,"traditional refried beans (food lion) ""food lion""",69.8,3.48,13.2,0.35,3.5,0.333,0.69,,,
Traditional Refried Beans (Signature Select),"{""Signature Select""}",outros,openfoodfacts,0021130341108,"traditional refried beans (signature select) ""signature select""",65.1,3.55,9.47,1.48,4.14,0.302,0.59,0.59,,
Traditional Roast Beef,"{""Lower Foods  Inc.""}",outros,openfoodfacts,0025688183517,"traditional roast beef ""lower foods  inc.""",223,35.1,6.37,6.37,0,0.001,,1.59,,
Traditional Salsa,{Kroger},outros,openfoodfacts,0011110014412,traditional salsa kroger,48.4,0,9.68,0,3.23,0.742,3.23,,,
Traditional Salsa (Kroger),{Kroger},outros,openfoodfacts,0011110014436,traditional salsa (kroger) kroger,125,0,31.2,0,10.3,2.43,10.4,,,
Traditional Sauce,"{""Don Pomodoro""}",outros,openfoodfacts,0033157490028,"traditional sauce ""don pomodoro""",106,6.4,7.04,5.76,1.28,0,3.84,2.56,,
Traditional Sauerkraut,"{""Food Club""}",outros,openfoodfacts,0036800665149,"traditional sauerkraut ""food club""",44.4,0,11.1,0,11,0.002,11.1,,,
Traditional Seitan,"{""Sweet Earth Natural Foods""}",outros,openfoodfacts,0016741311336,"traditional seitan ""sweet earth natural foods""",117,21.9,3.91,1.57,0,0,,0.47,,
Traditional Shortbread Cookies,"{""Interbake Foods Inc.""}",acucares,openfoodfacts,0020200070054,"traditional shortbread cookies ""interbake foods inc.""",444,3.7,74.1,16.7,0,0.407,22.2,7.41,,
Traditional Soup,{Spartan},outros,openfoodfacts,0011213053912,traditional soup spartan,14.2,1.5,1.67,0.17,0,0,,,,
Traditional Soup (Spartan),{Spartan},outros,openfoodfacts,0011213053936,traditional soup (spartan) spartan,28.1,0.67,3,1.5,0,0,0.17,0.34,,
Traditional Style Pink Salmon,{Roundy's},outros,openfoodfacts,0011150052627,traditional style pink salmon roundy's,234,30.2,0,12.6,0,0.001,,2.52,,
Traditional Style Sockeye Red Salmon,{Roundy's},outros,openfoodfacts,0011150052764,traditional style sockeye red salmon roundy's,290,32.7,0,17.6,0,0.001,,3.78,,
Traditional Tomato & Basil Sauce,"{""R&B Foods Inc""}",outros,openfoodfacts,0036200222843,"traditional tomato & basil sauce ""r&b foods inc""",64,1.6,9.6,2,1.6,0.424,6.4,,,
Traditional Tortillas,"{""La Favorita  Inc.""}",outros,openfoodfacts,0035272124109,"traditional tortillas ""la favorita  inc.""",230,4.92,41,4.1,1.64,0.205,,0.82,,
Traditional medium salsa,{Kroger},outros,openfoodfacts,0011110667601,traditional medium salsa kroger,48.4,0,9.68,0,3.2,0.742,3.23,,,
Traditional pasta sauce (Psst...),{Psst...},outros,openfoodfacts,0011110824967,traditional pasta sauce (psst...) psst...,31,0.78,7.03,0.78,2.3,0.375,3.91,,,
Traditional pasta sauce (Signature),{Signature},outros,openfoodfacts,0021130494736,traditional pasta sauce (signature) signature,48,1.6,7.2,2,1.6,0.36,4.8,,,
"Traditional pasta sauce, traditional","{""Valu Time"",Topco}",outros,openfoodfacts,0011225101342,"traditional pasta sauce, traditional ""valu time"",topco",32,1.59,6.35,0,1.6,0.381,3.97,,,
Traditional rigatoni pasta,{Spartan},bebidas,openfoodfacts,0011213075013,traditional rigatoni pasta spartan,357,12.5,73.21,1.79,3.6,,3.57,,,
Traditional salsa (Spartan),{Spartan},outros,openfoodfacts,0011213087047,traditional salsa (spartan) spartan,30,0,6.06,0,3,0.727,3.03,,,
Traditional spanish horchata,{Suzie's},laticinios,openfoodfacts,0022929302263,traditional spanish horchata suzie's,54,1.27,6.33,2.53,0.8,0.03,4.22,0.42,,
Traditional taco sauce,{Spartan},outros,openfoodfacts,0011213087054,traditional taco sauce spartan,62,0,12.5,0,0,0.75,6.25,,,
Trail Mix,"{""Rite Aid Corporation""}",outros,openfoodfacts,0011822584029,"trail mix ""rite aid corporation""",843,21.5,92.3,43.1,12.3,0,67.7,12.3,,
"Trail Mix, Cranberry Nut","{""Food Club""}",outros,openfoodfacts,0036800285859,"trail mix, cranberry nut ""food club""",433,13.33,50,26.67,6.7,0.017,33.33,3.33,,
Transformer Hershey's Ice Cream Blast Ice Cream Bar,{Autobut},acucares,openfoodfacts,0024682313814,transformer hershey's ice cream blast ice cream bar autobut,156,4.69,25,4.69,0,0.094,18.75,2.34,,
"Transformers, Robots In Disguise Hard Candy","{""P.C. Woo  Inc.""}",acucares,openfoodfacts,0013253870108,"transformers, robots in disguise hard candy ""p.c. woo  inc.""",333,0,83.33,0,0,,66.67,,,
"Transformers, Taffy Candy & Toy",{Megatoys},outros,openfoodfacts,0013253870139,"transformers, taffy candy & toy megatoys",389,0,88.89,0,0,0.057,44.44,,,
"Tree Of Life, Organic Medjool Dates","{""Tree Of Life  Inc.""}",acucares,openfoodfacts,0030684009181,"tree of life, organic medjool dates ""tree of life  inc.""",321,3.57,75,0,7.1,,67.86,,,
"Tree Of Life, Roasted & Salted Soy Nuts","{""Tree Of Life  Inc.""}",acucares,openfoodfacts,0030684009563,"tree of life, roasted & salted soy nuts ""tree of life  inc.""",464,42.86,32.14,21.43,7.1,0.321,,3.57,,
"Tree Of Life, Roasted And Salted Pumpkin Seeds","{""Tree Of Life  Inc.""}",acucares,openfoodfacts,0030684009334,"tree of life, roasted and salted pumpkin seeds ""tree of life  inc.""",571,32.14,14.29,42.86,3.6,0.575,3.57,7.14,,
"Tree Of Life, Whole Raw Cashews","{""Tree Of Life  Inc.""}",acucares,openfoodfacts,0030684009594,"tree of life, whole raw cashews ""tree of life  inc.""",571,21.43,32.14,42.86,3.6,0.011,7.14,7.14,,
"Tree Top, 100% Fruit Juice, Cherry Lime","{""Tree Top Inc.""}",outros,openfoodfacts,0028700133651,"tree top, 100% fruit juice, cherry lime ""tree top inc.""",50,0,12.9,0,0,0.004,11.7,,,
"Tree top, 100% crisp apple cider","{""Tree Top Inc.""}",bebidas,openfoodfacts,0028700102244,"tree top, 100% crisp apple cider ""tree top inc.""",50,0,12.08,0,0,0.01,10.83,,,
Treet luncheon loaf,{Armour},carnes,openfoodfacts,0017000013237,treet luncheon loaf armour,250,14.29,5.36,19.64,0,0.871,1.79,3.57,,
Tres Leghes Cake,"{""Private Selection""}",outros,openfoodfacts,0011110459411,"tres leghes cake ""private selection""",214,3.39,22,12.4,0,0,15.8,6.22,,
Tri Color Pepper & Onion Blend,"{""Pinnacle Foods Group Llc""}",outros,openfoodfacts,0014500014634,"tri color pepper & onion blend ""pinnacle foods group llc""",31.2,1.56,6.25,0,1.5,0,3.12,,,
Tri-Color Blend Sprouted Rice,"{Lundberg,""Lundberg Family Farms""}",outros,openfoodfacts,0033156003953,"tri-color blend sprouted rice lundberg,""lundberg family farms""",356,6.67,73.33,4.44,6.7,,,,,
Tri-Color Penne,{Barilla},bebidas,openfoodfacts,0016202008157,tri-color penne barilla,357,12.5,75,1.79,3.6,0.018,3.57,,,
Tri-Color Tortilla Chips,"{""Simply Roundy's""}",acucares,openfoodfacts,0011150040259,"tri-color tortilla chips ""simply roundy's""",500,3.57,53.57,25,3.6,0.429,,5.36,,
"Tri-Connect Inc., Butter Biscuit","{""Tri-Connect Inc.""}",outros,openfoodfacts,0010318002757,"tri-connect inc., butter biscuit ""tri-connect inc.""",520,4,64,28,2.4,0.325,28,12,,
"Tri-Connect, Inc, Choc Chip Cookies","{""Farmhouse Biscuits Ltd.""}",outros,openfoodfacts,0010318005024,"tri-connect, inc, choc chip cookies ""farmhouse biscuits ltd.""",515,6.06,66.67,27.27,3,0.338,33.33,9.09,,
Tri-bean blend,"{""Simple Truth Organic""}",bebidas,openfoodfacts,0011110849403,"tri-bean blend ""simple truth organic""",84.6,5.38,14.6,0,4.62,0.108,0.77,,,
"Tri-color tortilla strips, tortilla","{""Safeway Kitchens""}",acucares,openfoodfacts,0021130117529,"tri-color tortilla strips, tortilla ""safeway kitchens""",500,0,57.1,28.6,0,0.214,,,,
Trick Arrr Treat Aged White Cheddar,"{""B&G Foods North America  Inc.""}",acucares,openfoodfacts,0015665771264,"trick arrr treat aged white cheddar ""b&g foods north america  inc.""",464,7.14,71.43,17.86,0,0.5,,3.57,,
Tricolor Farfalle Macaroni Pasta,"{""De Cecco"",""F.Lli De Cecco Di Filippo""}",outros,openfoodfacts,0024094790937,"tricolor farfalle macaroni pasta ""de cecco"",""f.lli de cecco di filippo""",375,12.5,73.2,1.79,3.57,,3.57,,,
Tricolor Linguine,"{""Whole Foods Market"",""Severino Pasta Mfg.""}",outros,openfoodfacts,0029737500584,"tricolor linguine ""whole foods market"",""severino pasta mfg.""",340,13.8,65,2.76,4.12,0,,,,
Tricolor Penne,"{""San Giorgio"",""New World Pasta Company""}",bebidas,openfoodfacts,0033400801762,"tricolor penne ""san giorgio"",""new world pasta company""",357,12.5,73.21,1.79,3.6,0.018,3.57,,,
Tricolor Rotini,"{Creamette,Nwpc}",bebidas,openfoodfacts,0015100800146,"tricolor rotini creamette,nwpc",357,14.3,73.2,1.79,3.6,0.027,3.57,,,
Tricolor Rotini (San Giorgio),"{""San Giorgio"",""New World Pasta Company""}",bebidas,openfoodfacts,0033400801724,"tricolor rotini (san giorgio) ""san giorgio"",""new world pasta company""",357,12.5,73.21,1.79,3.6,0.018,3.57,,,
Tricolor fusilli,"{""De Cecco"",""F.Lli De Cecco Di Filippo Fara"",""F.lli De Cecco di Filippo Fara San Martino SpA""}",massas,openfoodfacts,0024094790340,"tricolor fusilli ""de cecco"",""f.lli de cecco di filippo fara"",""f.lli de cecco di filippo fara san martino spa""",357,12.5,73.21,1.79,3.6,0.009,3.57,,,
Tricolore pasta,"{""De Cecco""}",bebidas,openfoodfacts,0024094110933,"tricolore pasta ""de cecco""",357,12.5,71.43,1.79,3.6,0.009,3.57,,,
Trident gum island berry lime sugar free1x18 pc,{Trident},acucares,openfoodfacts,0012546001915,trident gum island berry lime sugar free1x18 pc trident,294,0,58.82,0,0,,,,,
Trident gum mint bliss 1x18 pc,"{""sugar free gum with xylitol"",Trident}",acucares,openfoodfacts,0012546001939,"trident gum mint bliss 1x18 pc ""sugar free gum with xylitol"",trident",294,0,58.82,0,0,,,,,
Trident gum strawberry twist sugar free1x18 pc,{},acucares,openfoodfacts,0012546675215,trident gum strawberry twist sugar free1x18 pc,294,0,58.82,0,0,,,,,
Trio Italiano,"{""American Beauty""}",outros,openfoodfacts,0026800006608,"trio italiano ""american beauty""",375,12.5,75,1.79,3.6,,3.57,,,
Trio Italiano (San Giorgio),"{""San Giorgio"",""New World Pasta Company""}",bebidas,openfoodfacts,0033400601775,"trio italiano (san giorgio) ""san giorgio"",""new world pasta company""",357,12.5,75,1.79,3.6,,1.79,,,
Triple Berry Protein Smoothie Blend,"{""The Kroger Co.""}",outros,openfoodfacts,0011110875655,"triple berry protein smoothie blend ""the kroger co.""",70.1,5.48,9.4,1.18,2.3,0,6.27,,,
Triple Cherry Fruit Mix In A Natural Cherry Flavored Light Syrup,{Winn-Dixie},outros,openfoodfacts,0021140200716,triple cherry fruit mix in a natural cherry flavored light syrup winn-dixie,56.3,0,14.1,0,0,0,12.2,,,
Triple Cherry Mixed Fruit,"{""Food Club""}",outros,openfoodfacts,0036800064607,"triple cherry mixed fruit ""food club""",56.4,0,14.1,0,0.8,0,11.7,,,
Triple Chocolate Cookie,"{""Circle K""}",outros,openfoodfacts,0029030003416,"triple chocolate cookie ""circle k""",361,4.27,47.6,17.1,1.8,0,29.3,8.55,,
Triple Chocolate Happiness,{Tofutti},outros,openfoodfacts,0020188015023,triple chocolate happiness tofutti,393,3.56,42.7,23.1,3.6,0,37.3,5.33,,
Triple Chocolate Strata Cake,{Bertolli},outros,openfoodfacts,0031000900281,triple chocolate strata cake bertolli,323,4.15,48.4,12.5,4.12,0,27.7,9.69,,
Triple berry blend,"{""Giant Eagle"",""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034087913,"triple berry blend ""giant eagle"",""giant eagle  inc.""",50,0.71,11.43,0.36,3.57,,6.43,,,
Triple layer chocolate fudge cake,"{""Dawn Food Products  Inc.""}",acucares,openfoodfacts,0029519233792,"triple layer chocolate fudge cake ""dawn food products  inc.""",386,2.86,57.14,15.71,1.4,0.343,42.86,6.43,,
Triple layer coconut cake,"{""Dawn Food Products  Inc.""}",acucares,openfoodfacts,0029519233778,"triple layer coconut cake ""dawn food products  inc.""",394,2.82,54.93,18.31,1.4,0.254,40.85,6.34,,
Triple layer red velvet cake with peppermint buttercreme icing,"{""Bakery Fresh Goodness"",""The Kroger Co.""}",acucares,openfoodfacts,0011110197900,"triple layer red velvet cake with peppermint buttercreme icing ""bakery fresh goodness"",""the kroger co.""",471,1.18,77.65,17.65,0,0.353,65.88,5.29,,
"Trolli, sour brite crawlers gummi candy","{Trolli,""Ferrara Candy Company""}",acucares,openfoodfacts,0020709212313,"trolli, sour brite crawlers gummi candy trolli,""ferrara candy company""",325,5,77.5,0,0,0.062,45,,,
Tropical Fruit Salad,"{Shurfine,""Topco Associates  Inc.""}",outros,openfoodfacts,0011161105114,"tropical fruit salad shurfine,""topco associates  inc.""",59.1,0,14.8,0,1.31,0,10.7,,,
Tropical Fruit Salad (Del Monte),"{""Del Monte""}",outros,openfoodfacts,0024000022114,"tropical fruit salad (del monte) ""del monte""",43,0,10.7,0,0.66,0,9.41,,,
Tropical Fruit Salad In Lightly Sweetened Fruit Juices,"{""Del Monte""}",outros,openfoodfacts,0024000048602,"tropical fruit salad in lightly sweetened fruit juices ""del monte""",52.9,0,13.2,0,0.64,0,12.6,,,
Tropical Island Soda,"{Chek,""Winn-Dixie Stores  Inc.""}",outros,openfoodfacts,0021140028426,"tropical island soda chek,""winn-dixie stores  inc.""",14.6,0,3.65,0,0,0,3.65,,,
Tropical Mixed Fruit,"{""Western Family""}",outros,openfoodfacts,0015400171762,"tropical mixed fruit ""western family""",36.7,0.51,8.67,0,1,,6.12,,,
Tropical Mixed Fruit In Light Syrup And Tropical Fruit Nectar,{Kroger},outros,openfoodfacts,0011110826503,tropical mixed fruit in light syrup and tropical fruit nectar kroger,59.1,0.67,14.1,0,0.66,0,13.4,,,
Tropical Punch Beverage,"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110503435,"tropical punch beverage kroger,""the kroger co.""",16.2,0,4.05,0,0,0,3.88,,,
Tropical Splash Cocktail,"{""Rite Aid""}",outros,openfoodfacts,0011822181334,"tropical splash cocktail ""rite aid""",12.7,0,3.17,0,0,0,2.82,,,
Tropical Splash Salad With Chicken,"{""Taylor Farms""}",outros,openfoodfacts,0030223011217,"tropical splash salad with chicken ""taylor farms""",59.2,3.77,7.31,1.65,0.48,0,4.48,0.35,,
Tropical fruit smoothie,"{""Smart Ones""}",bebidas,openfoodfacts,0025800036745,"tropical fruit smoothie ""smart ones""",55,2.54,10.59,0.21,1.7,0.03,7.2,,,
Tropical sherbet,"{Toft's,""Toft Dairy  Inc.""}",acucares,openfoodfacts,0019473006839,"tropical sherbet toft's,""toft dairy  inc.""",167,1.28,28.21,5.13,0.3,0.064,25.64,3.85,,
"Tropical smoothie-mix, kale & carrot",{Musselman's},bebidas,openfoodfacts,0037323183028,"tropical smoothie-mix, kale & carrot musselman's",71,0,17.7,0,3.5,0.022,11.5,,,
"Tropical, 100% Natural Sofrito","{""Tropical Cheese Industries Inc""}",outros,openfoodfacts,0027568061007,"tropical, 100% natural sofrito ""tropical cheese industries inc""",107,0,7.14,8.93,3.6,0.161,3.57,1.79,,
"Tropical, Authentic Fresh Cheese","{""Tropical Cheese Industries  Inc.""}",laticinios,openfoodfacts,0027568025252,"tropical, authentic fresh cheese ""tropical cheese industries  inc.""",321,21.43,3.57,25,0,0.714,3.57,14.29,,
"Tropical, Authentic Mexican-Style Fresh Queso Fresco Cheese","{""Tropical Cheese Industries  Inc.""}",laticinios,openfoodfacts,0027568028079,"tropical, authentic mexican-style fresh queso fresco cheese ""tropical cheese industries  inc.""",321,21.43,3.57,25,0,0.714,3.57,14.29,,
"Tropical, Corn & Cheese Griddle Cake","{""Tropical Cheese Industries  Inc.""}",laticinios,openfoodfacts,0027568095309,"tropical, corn & cheese griddle cake ""tropical cheese industries  inc.""",168,5.31,27.4,5.31,4.42,0.478,,3.54,,
"Tropical, Cultured Cream","{""Tropical Cheese Industries Inc.""}",laticinios,openfoodfacts,0027568051343,"tropical, cultured cream ""tropical cheese industries inc.""",250,3.57,3.57,25,0,0.571,3.57,16.07,,
"Tropical, Fancy Shredded Mild Cheddar Cheese","{""Tropical Cheese Industries Inc""}",laticinios,openfoodfacts,0027568038504,"tropical, fancy shredded mild cheddar cheese ""tropical cheese industries inc""",393,25,3.57,32.14,0,0.643,,17.86,,
"Tropical, Fruit Juice Beverage, Pear","{""Tropical Cheese Industries Inc""}",bebidas,openfoodfacts,0027568080497,"tropical, fruit juice beverage, pear ""tropical cheese industries inc""",50,0,12.33,0,0.7,0.003,11,,,
"Tropical, Grated Cotija Cheese","{""Tropical Cheese Industries  Inc.""}",laticinios,openfoodfacts,0027568032069,"tropical, grated cotija cheese ""tropical cheese industries  inc.""",286,14.29,14.29,14.29,0,1.929,,7.14,,
"Tropical, Mango Juice","{""Tropical Cheese Industries Inc""}",bebidas,openfoodfacts,0027568080459,"tropical, mango juice ""tropical cheese industries inc""",71,0,17.91,0,0.3,0.003,16.89,,,
"Tropical, Nectar, Fruit Juice Beverage, Peach","{""Tropical Cheese Industries Inc""}",outros,openfoodfacts,0027568080503,"tropical, nectar, fruit juice beverage, peach ""tropical cheese industries inc""",47,0.34,11.15,0,0.3,0.003,10.47,,,
"Tropical, Queso Blanco White Cheese","{""Tropical Cheese Industries  Inc.""}",outros,openfoodfacts,0027568010166,"tropical, queso blanco white cheese ""tropical cheese industries  inc.""",286,21.43,3.57,21.43,0,0.762,3.57,12.5,,
"Tropical, Queso Colombiano, Colombian-Style White Cheese","{""Tropical Cheese Industries Inc""}",laticinios,openfoodfacts,0027568011262,"tropical, queso colombiano, colombian-style white cheese ""tropical cheese industries inc""",286,21.43,3.57,21.43,0,0.786,3.57,14.29,,
"Tropical, Queso Fresco, Authentic Mexican-Style Fresh Cheese","{""Tropical Cheese Industries  Inc.""}",laticinios,openfoodfacts,0027568025061,"tropical, queso fresco, authentic mexican-style fresh cheese ""tropical cheese industries  inc.""",321,21.43,3.57,25,0,0.714,3.57,14.29,,
"Tropical, Queso Fresco, Fresh Cheese","{""Tropical Cheese Industries  Inc.""}",laticinios,openfoodfacts,0027568025207,"tropical, queso fresco, fresh cheese ""tropical cheese industries  inc.""",321,21.43,3.57,25,0,0.714,3.57,14.29,,
"Tropical, Rice Pudding, Traditional Style","{""Tropical Cheese Industries  Inc.""}",acucares,openfoodfacts,0027568049203,"tropical, rice pudding, traditional style ""tropical cheese industries  inc.""",106,2.65,20.35,1.77,0,0.115,13.27,0.88,,
"Tropical, Sofrito Cooking Base","{""Tropical Cheese Industries Inc""}",outros,openfoodfacts,0027568061014,"tropical, sofrito cooking base ""tropical cheese industries inc""",107,0,7.14,8.93,3.6,0.161,3.57,1.79,,
"Tropical, Water Added Chopped Ham","{""Tropical Cheese Industries Inc""}",carnes,openfoodfacts,0027568060727,"tropical, water added chopped ham ""tropical cheese industries inc""",321,14.29,7.14,25,0,1.393,7.14,8.93,,
